timestamp,source_ip,destination_ip,protocol,port,size_bytes,http.host,http.request.uri,http.request.method,raw_payload,status
2025-06-10T15:18:29.738261,192.168.1.86,10.0.0.107,TCP,443,491,newsportal.org,/search?q=data,GET, link=htp://badlink.com ,normal
2025-06-10T15:18:29.748691,192.168.1.138,10.0.0.115,TCP,80,351,example.com,/search?q=data,GET,session_token_abc email=test@domain.org ,normal
2025-06-10T15:18:29.759013,192.168.1.211,10.0.0.48,TCP,80,488,example.com,/products,POST,session_token_abc,normal
2025-06-10T15:18:29.769617,192.168.1.44,10.0.0.132,TCP,80,299,socialmedia.net,/dashboard,POST,email=user@example.com&pass=secret link=htp://badlink.com ,normal
2025-06-10T15:18:29.780021,192.168.1.107,10.0.0.167,TCP,443,409,newsportal.org,/products,GET, link=htp://badlink.com ,normal
2025-06-10T15:18:29.790453,192.168.1.18,10.0.0.133,TCP,80,377,newsportal.org,/submit,POST,login_id=admin&pass_key=qwerty,normal
2025-06-10T15:18:29.800850,192.168.1.223,10.0.0.237,TCP,80,245,hiddenforum.onion,/,GET,,normal
2025-06-10T15:18:29.811270,192.168.1.236,10.0.0.92,TCP,443,371,securebank.com,/submit,GET,jwt_token_hash,normal
2025-06-10T15:18:29.821766,192.168.1.125,10.0.0.86,TCP,443,492,api.service.com,/,POST,encrypted_data_xyz,normal
2025-06-10T15:18:29.832224,192.168.1.178,10.0.0.164,TCP,80,418,securebank.com,/products,GET,,normal
2025-06-10T15:18:29.842673,192.168.1.162,10.0.0.98,TCP,443,379,securebank.com,/products,GET,,normal
2025-06-10T15:18:29.852967,192.168.1.3,10.0.0.82,TCP,443,212,api.service.com,/,GET,session_token_abc email=user@valid.com ,normal
2025-06-10T15:18:29.863521,192.168.1.244,10.0.0.217,TCP,443,111,socialmedia.net,/,GET,,normal
2025-06-10T15:18:29.873942,192.168.1.17,10.0.0.185,TCP,80,203,darkmarket.onion,/products,GET,,normal
2025-06-10T15:18:29.884210,192.168.1.7,10.0.0.75,TCP,80,156,example.com,/products,GET,,normal
2025-06-10T15:18:29.894758,192.168.1.3,10.0.0.207,TCP,80,353,example.com,/,GET,jwt_token_hash email=test@domain.org ,normal
2025-06-10T15:18:29.905326,192.168.1.116,10.0.0.236,TCP,80,111,hiddenforum.onion,/login,GET,,normal
2025-06-10T15:18:29.915921,192.168.1.95,10.0.0.22,TCP,443,481,example.com,/submit,POST,session_token_abc,normal
2025-06-10T15:18:29.926506,192.168.1.128,10.0.0.222,TCP,443,365,securebank.com,/search?q=data,POST,encrypted_data_xyz email=malformed_email.com  link=https://secure.net ,normal
2025-06-10T15:18:29.936616,192.168.1.69,10.0.0.83,TCP,443,486,securebank.com,/login,GET, email=malformed_email.com ,normal
2025-06-10T15:18:29.946888,192.168.1.162,10.0.0.173,TCP,80,432,securebank.com,/login,GET, email=malformed_email.com ,normal
2025-06-10T15:18:29.957472,192.168.1.202,10.0.0.52,TCP,443,292,newsportal.org,/login,GET,encrypted_data_xyz link=htp://badlink.com ,normal
2025-06-10T15:18:29.967850,192.168.1.36,10.0.0.115,TCP,443,200,socialmedia.net,/dashboard,GET, link=https://secure.net ,normal
2025-06-10T15:18:29.978457,192.168.1.91,10.0.0.247,TCP,443,263,securebank.com,/dashboard,POST,encrypted_data_xyz,normal
2025-06-10T15:18:29.988717,192.168.1.2,10.0.0.198,TCP,80,451,newsportal.org,/login,GET,,normal
2025-06-10T15:18:29.999306,192.168.1.20,10.0.0.54,TCP,443,237,api.service.com,/,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.009447,192.168.1.81,10.0.0.26,TCP,443,379,api.service.com,/,POST,session_token_abc,normal
2025-06-10T15:18:30.019562,192.168.1.9,10.0.0.133,TCP,443,182,api.service.com,/dashboard,GET,jwt_token_hash,normal
2025-06-10T15:18:30.030114,192.168.1.244,10.0.0.184,TCP,80,420,api.service.com,/,GET,jwt_token_hash link=https://secure.net ,normal
2025-06-10T15:18:30.040501,192.168.1.178,10.0.0.117,TCP,80,468,example.com,/products,GET,,normal
2025-06-10T15:18:30.050963,192.168.1.39,10.0.0.192,TCP,80,239,hiddenforum.onion,/login,POST,login_id=admin&pass_key=qwerty,normal
2025-06-10T15:18:30.061464,192.168.1.237,10.0.0.68,TCP,80,67,socialmedia.net,/search?q=data,GET, email=malformed_email.com ,normal
2025-06-10T15:18:30.071736,192.168.1.251,10.0.0.40,TCP,443,360,securebank.com,/products,GET,session_token_abc email=user@valid.com ,normal
2025-06-10T15:18:30.082001,192.168.1.94,10.0.0.122,TCP,443,216,newsportal.org,/products,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.092210,192.168.1.97,10.0.0.92,TCP,80,185,example.onion,/,GET,,normal
2025-06-10T15:18:30.102408,192.168.1.84,10.0.0.101,TCP,443,379,newsportal.org,/dashboard,GET,encrypted_data_xyz email=malformed_email.com ,normal
2025-06-10T15:18:30.113110,192.168.1.128,10.0.0.147,TCP,443,97,socialmedia.net,/,GET,session_token_abc,normal
2025-06-10T15:18:30.123237,192.168.1.5,10.0.0.22,TCP,443,226,example.com,/submit,GET,,normal
2025-06-10T15:18:30.133766,192.168.1.69,10.0.0.83,TCP,80,130,api.service.com,/search?q=data,GET,,normal
2025-06-10T15:18:30.143991,192.168.1.155,10.0.0.79,TCP,443,485,api.service.com,/,GET,jwt_token_hash,normal
2025-06-10T15:18:30.154515,192.168.1.103,10.0.0.145,TCP,80,378,newsportal.org,/login,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.164793,192.168.1.22,10.0.0.92,TCP,443,250,example.com,/login,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.175378,192.168.1.96,10.0.0.84,TCP,443,498,socialmedia.net,/dashboard,GET,jwt_token_hash email=user@valid.com ,normal
2025-06-10T15:18:30.185577,192.168.1.32,10.0.0.179,TCP,80,224,example.com,/dashboard,GET, link=htp://badlink.com ,normal
2025-06-10T15:18:30.196181,192.168.1.191,10.0.0.240,TCP,80,495,newsportal.org,/products,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.206466,192.168.1.103,10.0.0.170,TCP,443,400,api.service.com,/search?q=data,GET,jwt_token_hash link=https://secure.net ,normal
2025-06-10T15:18:30.217134,192.168.1.8,10.0.0.2,TCP,443,180,api.service.com,/products,GET,jwt_token_hash,normal
2025-06-10T15:18:30.227868,192.168.1.162,10.0.0.172,TCP,443,382,socialmedia.net,/,GET,session_token_abc,normal
2025-06-10T15:18:30.238433,192.168.1.4,10.0.0.37,TCP,80,443,api.service.com,/search?q=data,GET,session_token_abc,normal
2025-06-10T15:18:30.248791,192.168.1.49,10.0.0.69,TCP,80,210,example.com,/,GET,,normal
2025-06-10T15:18:30.259158,192.168.1.28,10.0.0.17,TCP,443,269,newsportal.org,/submit,GET,jwt_token_hash link=https://secure.net ,normal
2025-06-10T15:18:30.269526,192.168.1.251,10.0.0.168,TCP,443,379,newsportal.org,/dashboard,GET,jwt_token_hash,normal
2025-06-10T15:18:30.280143,192.168.1.246,10.0.0.181,TCP,443,87,api.service.com,/submit,GET,,normal
2025-06-10T15:18:30.290874,192.168.1.253,10.0.0.76,TCP,443,301,darkmarket.onion,/,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.301109,192.168.1.121,10.0.0.205,TCP,80,424,securebank.com,/submit,GET,,normal
2025-06-10T15:18:30.311802,192.168.1.78,10.0.0.42,TCP,443,274,securebank.com,/search?q=data,GET,jwt_token_hash link=https://secure.net ,normal
2025-06-10T15:18:30.322468,192.168.1.8,10.0.0.172,TCP,443,92,securebank.com,/,GET,,normal
2025-06-10T15:18:30.333058,192.168.1.246,10.0.0.196,TCP,80,212,api.service.com,/submit,GET, link=https://secure.net ,normal
2025-06-10T15:18:30.343714,192.168.1.245,10.0.0.150,TCP,443,439,hiddenforum.onion,/products,GET,,normal
2025-06-10T15:18:30.354151,192.168.1.21,10.0.0.65,TCP,80,181,api.service.com,/dashboard,POST,email=user@example.com&pass=secret,normal
2025-06-10T15:18:30.364542,192.168.1.21,10.0.0.66,TCP,80,246,socialmedia.net,/login,GET,,normal
2025-06-10T15:18:30.374850,192.168.1.125,10.0.0.217,TCP,80,473,example.com,/products,POST,jwt_token_hash,normal
2025-06-10T15:18:30.385450,192.168.1.70,10.0.0.90,TCP,443,418,newsportal.org,/submit,GET,session_token_abc,normal
2025-06-10T15:18:30.396159,192.168.1.30,10.0.0.108,TCP,80,493,newsportal.org,/,GET,jwt_token_hash link=htp://badlink.com ,normal
2025-06-10T15:18:30.406613,192.168.1.118,10.0.0.85,TCP,80,198,securebank.com,/search?q=data,GET,,normal
2025-06-10T15:18:30.416982,192.168.1.251,10.0.0.36,TCP,443,428,example.com,/submit,GET,jwt_token_hash,normal
2025-06-10T15:18:30.427264,192.168.1.28,10.0.0.23,TCP,443,462,newsportal.org,/,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.437985,192.168.1.209,10.0.0.153,TCP,443,479,securebank.com,/submit,GET,session_token_abc,normal
2025-06-10T15:18:30.448209,192.168.1.212,10.0.0.252,TCP,443,447,api.service.com,/,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.458555,192.168.1.172,10.0.0.237,TCP,80,487,darkmarket.onion,/login,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.468931,192.168.1.203,10.0.0.145,TCP,443,332,example.onion,/submit,POST,session_token_abc,normal
2025-06-10T15:18:30.479398,192.168.1.59,10.0.0.17,TCP,80,329,example.com,/,GET,jwt_token_hash email=malformed_email.com ,normal
2025-06-10T15:18:30.489828,192.168.1.224,10.0.0.122,TCP,80,275,newsportal.org,/,GET, email=test@domain.org  link=https://secure.net ,normal
2025-06-10T15:18:30.500209,192.168.1.68,10.0.0.128,TCP,443,308,securebank.com,/login,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.510497,192.168.1.79,10.0.0.122,TCP,443,401,api.service.com,/search?q=data,POST,encrypted_data_xyz,normal
2025-06-10T15:18:30.521160,192.168.1.163,10.0.0.235,TCP,80,212,newsportal.org,/submit,GET,,normal
2025-06-10T15:18:30.531613,192.168.1.73,10.0.0.26,TCP,443,100,example.com,/submit,GET, link=https://legit.org ,normal
2025-06-10T15:18:30.541961,192.168.1.131,10.0.0.155,TCP,80,413,api.service.com,/login,GET,,normal
2025-06-10T15:18:30.552272,192.168.1.112,10.0.0.60,TCP,443,424,newsportal.org,/dashboard,GET,session_token_abc link=https://legit.org ,normal
2025-06-10T15:18:30.562878,192.168.1.161,10.0.0.114,TCP,80,277,api.service.com,/submit,GET,jwt_token_hash,normal
2025-06-10T15:18:30.573603,192.168.1.171,10.0.0.234,TCP,80,326,newsportal.org,/login,POST,auth_token=supersecret,normal
2025-06-10T15:18:30.584205,192.168.1.223,10.0.0.28,TCP,80,80,api.service.com,/login,POST,encrypted_data_xyz email=test@domain.org ,normal
2025-06-10T15:18:30.594790,192.168.1.156,10.0.0.41,TCP,80,373,securebank.com,/products,GET,,normal
2025-06-10T15:18:30.605278,192.168.1.211,10.0.0.135,TCP,80,122,example.com,/dashboard,GET,,normal
2025-06-10T15:18:30.615847,192.168.1.139,10.0.0.168,TCP,80,105,api.service.com,/,POST,jwt_token_hash,normal
2025-06-10T15:18:30.626260,192.168.1.10,10.0.0.23,TCP,443,264,newsportal.org,/search?q=data,GET,session_token_abc,normal
2025-06-10T15:18:30.636803,192.168.1.250,10.0.0.242,TCP,80,363,securebank.com,/,GET,,normal
2025-06-10T15:18:30.646910,192.168.1.37,10.0.0.242,TCP,80,280,example.com,/dashboard,GET, email=malformed_email.com ,normal
2025-06-10T15:18:30.657517,192.168.1.133,10.0.0.36,TCP,80,205,socialmedia.net,/submit,GET,,normal
2025-06-10T15:18:30.667851,192.168.1.94,10.0.0.147,TCP,443,140,securebank.com,/search?q=data,GET,jwt_token_hash link=htp://badlink.com ,normal
2025-06-10T15:18:30.678095,192.168.1.25,10.0.0.139,TCP,80,458,socialmedia.net,/login,GET,,normal
2025-06-10T15:18:30.688567,192.168.1.6,10.0.0.47,TCP,80,236,securebank.com,/,GET,,normal
2025-06-10T15:18:30.698876,192.168.1.7,10.0.0.162,TCP,80,371,socialmedia.net,/dashboard,GET,jwt_token_hash link=htp://badlink.com ,normal
2025-06-10T15:18:30.709393,192.168.1.144,10.0.0.201,TCP,443,283,socialmedia.net,/products,GET,jwt_token_hash,normal
2025-06-10T15:18:30.719818,192.168.1.229,10.0.0.227,TCP,443,471,socialmedia.net,/search?q=data,GET,jwt_token_hash email=malformed_email.com ,normal
2025-06-10T15:18:30.730502,192.168.1.207,10.0.0.53,TCP,80,165,example.com,/login,GET,,normal
2025-06-10T15:18:30.740915,192.168.1.103,10.0.0.252,TCP,443,108,newsportal.org,/login,GET,session_token_abc link=https://secure.net ,normal
2025-06-10T15:18:30.751580,192.168.1.204,10.0.0.40,TCP,80,378,example.com,/search?q=data,GET,,normal
2025-06-10T15:18:30.762346,192.168.1.227,10.0.0.177,TCP,443,495,securebank.com,/search?q=data,GET,session_token_abc,normal
2025-06-10T15:18:30.772668,192.168.1.102,10.0.0.188,TCP,80,437,newsportal.org,/login,GET,,normal
2025-06-10T15:18:30.782778,192.168.1.13,10.0.0.178,TCP,80,330,newsportal.org,/,GET,session_token_abc,normal
2025-06-10T15:18:30.793133,192.168.1.29,10.0.0.63,TCP,80,102,api.service.com,/submit,GET,jwt_token_hash,normal
2025-06-10T15:18:30.803393,192.168.1.15,10.0.0.87,TCP,80,386,securebank.com,/login,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.813529,192.168.1.238,10.0.0.48,TCP,80,296,api.service.com,/login,GET,,normal
2025-06-10T15:18:30.824074,192.168.1.216,10.0.0.170,TCP,80,127,example.com,/dashboard,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.834422,192.168.1.173,10.0.0.26,TCP,443,142,securebank.com,/,POST,session_token_abc,normal
2025-06-10T15:18:30.844781,192.168.1.252,10.0.0.38,TCP,80,238,securebank.com,/search?q=data,GET,,normal
2025-06-10T15:18:30.855246,192.168.1.113,10.0.0.87,TCP,80,468,api.service.com,/login,GET,encrypted_data_xyz,normal
2025-06-10T15:18:30.865860,192.168.1.74,10.0.0.28,TCP,80,474,api.service.com,/submit,GET,,normal
2025-06-10T15:18:30.876217,192.168.1.165,10.0.0.202,TCP,80,110,socialmedia.net,/submit,GET,session_token_abc email=malformed_email.com ,normal
2025-06-10T15:18:30.886605,192.168.1.205,10.0.0.171,TCP,443,354,newsportal.org,/,POST,encrypted_data_xyz,normal
2025-06-10T15:18:30.896724,192.168.1.36,10.0.0.104,TCP,443,495,api.service.com,/dashboard,GET,session_token_abc,normal
2025-06-10T15:18:30.906917,192.168.1.144,10.0.0.192,TCP,443,162,api.service.com,/,GET,encrypted_data_xyz link=https://secure.net ,normal
2025-06-10T15:18:30.917505,192.168.1.199,10.0.0.148,TCP,80,136,newsportal.org,/products,GET,,normal
2025-06-10T15:18:30.928041,192.168.1.17,10.0.0.171,TCP,80,447,socialmedia.net,/products,GET,,normal
2025-06-10T15:18:30.938449,192.168.1.138,10.0.0.193,TCP,80,475,securebank.com,/search?q=data,GET,jwt_token_hash,normal
2025-06-10T15:18:30.948955,192.168.1.160,10.0.0.144,TCP,80,473,securebank.com,/products,POST,email=user@example.com&pass=secret,normal
2025-06-10T15:18:30.959212,192.168.1.241,10.0.0.166,TCP,443,280,api.service.com,/submit,POST,encrypted_data_xyz,normal
2025-06-10T15:18:30.969722,192.168.1.237,10.0.0.51,TCP,443,223,securebank.com,/login,GET,,normal
2025-06-10T15:18:30.979900,192.168.1.37,10.0.0.227,TCP,443,127,api.service.com,/submit,GET,session_token_abc,normal
2025-06-10T15:18:30.990397,192.168.1.253,10.0.0.199,TCP,80,390,securebank.com,/submit,GET, link=htp://badlink.com ,normal
2025-06-10T15:18:31.000515,192.168.1.162,10.0.0.25,TCP,80,375,api.service.com,/dashboard,POST,username=test&password=password123,normal
2025-06-10T15:18:31.010773,192.168.1.187,10.0.0.34,TCP,443,348,example.com,/search?q=data,GET,encrypted_data_xyz email=test@domain.org ,normal
2025-06-10T15:18:31.021308,192.168.1.125,10.0.0.64,TCP,80,227,darkmarket.onion,/login,POST,username=test&password=password123 email=user@valid.com ,normal
2025-06-10T15:18:31.031781,192.168.1.156,10.0.0.155,TCP,80,68,newsportal.org,/submit,GET, email=malformed_email.com  link=https://legit.org ,normal
2025-06-10T15:18:31.042052,192.168.1.149,10.0.0.118,TCP,80,84,newsportal.org,/submit,GET,,normal
2025-06-10T15:18:31.052402,192.168.1.148,10.0.0.165,TCP,443,146,newsportal.org,/,GET,session_token_abc,normal
2025-06-10T15:18:31.062721,192.168.1.15,10.0.0.157,TCP,80,115,securebank.com,/submit,GET,,normal
2025-06-10T15:18:31.072903,192.168.1.54,10.0.0.179,TCP,80,340,api.service.com,/dashboard,GET,,normal
2025-06-10T15:18:31.083109,192.168.1.75,10.0.0.57,TCP,443,193,api.service.com,/dashboard,GET,jwt_token_hash,normal
2025-06-10T15:18:31.093551,192.168.1.210,10.0.0.240,TCP,80,298,socialmedia.net,/search?q=data,GET,encrypted_data_xyz,normal
2025-06-10T15:18:31.104109,192.168.1.174,10.0.0.159,TCP,443,200,socialmedia.net,/search?q=data,GET, email=user@valid.com ,normal
2025-06-10T15:18:31.114477,192.168.1.190,10.0.0.168,TCP,443,434,securebank.com,/submit,GET,encrypted_data_xyz,normal
2025-06-10T15:18:31.125051,192.168.1.198,10.0.0.116,TCP,80,318,example.com,/login,GET, email=malformed_email.com  link=https://secure.net ,normal
2025-06-10T15:18:31.135438,192.168.1.26,10.0.0.17,TCP,443,272,newsportal.org,/login,GET,session_token_abc,normal
2025-06-10T15:18:31.145658,192.168.1.122,10.0.0.238,TCP,80,438,socialmedia.net,/products,GET, email=user@valid.com ,normal
2025-06-10T15:18:31.155964,192.168.1.181,10.0.0.11,TCP,80,207,api.service.com,/login,GET, link=htp://badlink.com ,normal
2025-06-10T15:18:31.166191,192.168.1.64,10.0.0.82,TCP,80,223,example.com,/login,GET,,normal
2025-06-10T15:18:31.176899,192.168.1.5,10.0.0.175,TCP,80,409,api.service.com,/,GET,session_token_abc,normal
2025-06-10T15:18:31.187155,192.168.1.66,10.0.0.121,TCP,80,79,securebank.com,/,GET,,normal
2025-06-10T15:18:31.197545,192.168.1.66,10.0.0.59,TCP,443,150,example.com,/login,GET,jwt_token_hash,normal
2025-06-10T15:18:31.208072,192.168.1.217,10.0.0.183,TCP,443,356,example.com,/products,GET,jwt_token_hash,normal
2025-06-10T15:18:31.218322,192.168.1.176,10.0.0.30,TCP,80,394,example.onion,/products,GET,jwt_token_hash,normal
2025-06-10T15:18:31.228753,192.168.1.98,10.0.0.89,TCP,443,463,securebank.com,/dashboard,GET, link=htp://badlink.com ,normal
2025-06-10T15:18:31.239046,192.168.1.72,10.0.0.103,TCP,80,130,api.service.com,/products,GET, link=htp://badlink.com ,normal
2025-06-10T15:18:31.249446,192.168.1.150,10.0.0.213,TCP,80,327,newsportal.org,/submit,GET,,normal
2025-06-10T15:18:31.259866,192.168.1.85,10.0.0.12,TCP,443,433,socialmedia.net,/login,GET,,normal
2025-06-10T15:18:31.270419,192.168.1.224,10.0.0.152,TCP,80,496,newsportal.org,/,GET,session_token_abc,normal
2025-06-10T15:18:31.280608,192.168.1.111,10.0.0.105,TCP,80,213,socialmedia.net,/submit,GET,session_token_abc,normal
2025-06-10T15:18:31.290952,192.168.1.86,10.0.0.221,TCP,80,146,newsportal.org,/,GET,session_token_abc link=https://secure.net ,normal
2025-06-10T15:18:31.301467,192.168.1.93,10.0.0.17,TCP,443,128,example.com,/products,GET,session_token_abc,normal
